District,Number_of_Cases,Week_Start_Date,Year,Month,Week,Week_End_Date,Avg Max Temp (°C),Avg Min Temp (°C),Avg Apparent Max Temp (°C),Avg Apparent Min Temp (°C),Total Precipitation (mm),Avg Wind Speed (km/h),Max Wind Gusts (km/h),Avg Daylight Duration (hours)
Matale,3,2007-11-26,2007,11,48,2007-12-03,27.325,19.675,30.9,22.375,7.7,11.15,42.8,11.7270833333333
Matale,8,2007-12-03,2007,12,49,2007-12-10,26.675,21.05,29.7,23.9125,22.2,14.2375,53.3,11.7041666666667
Matale,4,2007-12-10,2007,12,50,2007-12-17,25.475,21.2375,29.225,24.925,114.3,9.575,36.0,11.69375
Matale,1,2007-12-17,2007,12,51,2007-12-24,25.675,21.225,29.7,24.7625,74.8,9.05,43.2,11.6916666666667
Matale,3,2007-12-24,2007,12,52,2007-12-31,26.5125,17.7125,29.725,19.7125,2.0,8.3875,32.4,11.6916666666667
Matale,3,2007-12-31,2007,12,1,2008-01-07,25.3,20.2875,28.525,23.3375,69.6,10.325,39.6,11.7020833333333
Matale,1,2008-01-07,2008,1,2,2008-01-14,24.6875,21.0375,28.7125,24.3125,80.4,9.5375,34.9,11.7145833333333
Matale,2,2008-01-14,2008,1,3,2008-01-21,26.05,18.6625,28.7875,20.8125,49.9,11.9,45.7,11.7395833333333
Matale,2,2008-01-21,2008,1,4,2008-01-28,27.1375,20.225,31.15,23.325,53.2,9.0,37.4,11.76875
Matale,1,2008-01-28,2008,1,5,2008-02-04,28.15,20.1625,32.675,23.3625,2.4,8.1875,37.1,11.8083333333333
Matale,1,2008-02-04,2008,2,6,2008-02-11,27.5,20.3,32.025,23.625,54.4,7.9375,35.3,11.84375
Matale,2,2008-02-11,2008,2,7,2008-02-18,27.4375,20.5875,31.7875,23.6,14.3,11.7125,38.9,11.8833333333333
Matale,3,2008-02-18,2008,2,8,2008-02-25,27.6625,17.6125,31.75,19.5375,4.6,9.75,33.8,11.9270833333333
Matale,3,2008-02-25,2008,2,9,2008-03-03,27.175,19.1625,31.6125,21.95,69.8,9.45,40.7,11.975
Matale,2,2008-03-03,2008,3,10,2008-03-10,26.9875,20.3375,31.6375,23.4875,84.1,10.35,40.7,12.025
Matale,1,2008-03-10,2008,3,11,2008-03-17,26.6125,20.95,31.7875,24.7125,162.0,8.7625,38.2,12.0625
Matale,2,2008-03-17,2008,3,12,2008-03-24,27.625,21.2875,33.5375,25.2,76.0,7.025,38.2,12.1166666666667
Matale,2,2008-03-24,2008,3,13,2008-03-31,28.3875,21.0125,34.6,24.5625,13.2,6.7125,28.8,12.1604166666667
Matale,3,2008-03-31,2008,3,14,2008-04-07,28.575,20.7,34.725,24.1,32.6,7.6,34.6,12.2083333333333
Matale,2,2008-04-07,2008,4,15,2008-04-14,27.7375,21.1,33.25,24.85,66.6,6.8,34.6,12.2583333333333
Matale,4,2008-04-14,2008,4,16,2008-04-21,29.275,21.125,36.075,24.75,11.3,6.1,25.6,12.3104166666667
Matale,4,2008-04-21,2008,4,17,2008-04-28,28.6,21.625,34.625,25.2375,25.6,8.9125,54.0,12.35625
Matale,3,2008-04-28,2008,4,18,2008-05-05,28.3375,22.95,32.7375,26.275,1.2,18.4875,59.4,12.39375
Matale,1,2008-05-05,2008,5,19,2008-05-12,28.625,22.55,33.1625,25.7125,4.3,16.9625,54.7,12.43125
Matale,0,2008-05-12,2008,5,20,2008-05-19,28.7625,22.8875,32.4375,25.8125,4.4,20.5125,61.9,12.4666666666667
Matale,1,2008-05-19,2008,5,21,2008-05-26,29.3125,22.525,33.6,25.925,11.6,14.7,52.9,12.49375
Matale,4,2008-05-26,2008,5,22,2008-06-02,28.875,22.5875,32.6125,25.8125,10.9,17.95,61.9,12.5208333333333
Matale,1,2008-06-02,2008,6,23,2008-06-09,28.3625,22.675,31.8375,25.7,19.3,18.75,71.6,12.5395833333333
Matale,1,2008-06-09,2008,6,24,2008-06-16,28.55,22.9375,30.9625,25.5875,5.2,20.75,74.2,12.5541666666667
Matale,0,2008-06-16,2008,6,25,2008-06-23,28.9375,22.875,31.8,25.3875,6.4,20.9375,71.6,12.5583333333333
Matale,3,2008-06-23,2008,6,26,2008-06-30,28.2375,22.775,30.525,25.1875,7.5,22.475,72.7,12.5541666666667
Matale,0,2008-06-30,2008,6,27,2008-07-07,29.2375,22.6125,32.2375,25.1625,7.3,19.4875,71.6,12.5458333333333
Matale,2,2008-07-07,2008,7,28,2008-07-14,29.0,22.7,31.6125,25.125,7.9,20.2625,71.6,12.5291666666667
Matale,4,2008-07-14,2008,7,29,2008-07-21,28.2,22.4125,30.6,24.9625,6.8,20.4875,72.7,12.5041666666667
Matale,3,2008-07-21,2008,7,30,2008-07-28,27.4125,22.375,29.625,24.6375,8.3,23.4875,82.4,12.4770833333333
Matale,1,2008-07-28,2008,7,31,2008-08-04,28.5125,22.5875,31.3375,24.875,6.5,20.925,82.4,12.44375
Matale,2,2008-08-04,2008,8,32,2008-08-11,28.6625,22.5,30.8625,24.5125,3.6,23.225,79.6,12.40625
Matale,2,2008-08-11,2008,8,33,2008-08-18,28.975,22.4,31.6625,24.775,7.0,19.0375,70.6,12.3645833333333
Matale,4,2008-08-18,2008,8,34,2008-08-25,29.925,22.2625,33.25,24.8125,14.1,16.6,64.1,12.3291666666667
Matale,1,2008-08-25,2008,8,35,2008-09-01,27.9125,21.5625,31.7,24.75,64.6,12.2875,52.9,12.2791666666667
Matale,2,2008-09-01,2008,9,36,2008-09-08,27.8375,21.45,31.3125,24.1875,11.6,15.775,65.5,12.2354166666667
Matale,6,2008-09-08,2008,9,37,2008-09-15,28.225,22.2375,30.8625,24.5875,6.0,22.0125,78.1,12.1854166666667
Matale,14,2008-09-15,2008,9,38,2008-09-22,30.2875,21.85,33.4,24.45,0.9,17.3625,60.8,12.1395833333333
Matale,3,2008-09-22,2008,9,39,2008-09-29,30.9875,22.275,34.0375,25.0625,2.7,15.875,59.8,12.0895833333333
Matale,5,2008-09-29,2008,9,40,2008-10-06,31.65,21.5125,35.375,24.175,3.8,10.6375,46.1,12.0416666666667
Matale,7,2008-10-06,2008,10,41,2008-10-13,29.875,21.8875,34.9625,25.8625,64.3,7.25,35.6,11.9958333333333
Matale,2,2008-10-13,2008,10,42,2008-10-20,27.95,21.925,33.225,26.3375,89.7,8.7625,35.6,11.95
Matale,5,2008-10-20,2008,10,43,2008-10-27,26.3625,22.1875,29.625,25.525,23.0,17.3875,64.1,11.9104166666667
Matale,0,2008-10-27,2008,10,44,2008-11-03,28.2375,20.3,31.85,23.175,4.1,10.275,57.2,11.8645833333333
Matale,3,2008-11-03,2008,11,45,2008-11-10,29.3375,20.5625,32.975,23.675,17.2,8.425,34.2,11.8229166666667
Matale,1,2008-11-10,2008,11,46,2008-11-17,27.4,20.85,31.5,24.2625,53.6,9.3,37.4,11.7854166666667
Matale,7,2008-11-17,2008,11,47,2008-11-24,26.7375,21.5125,31.325,25.45,76.4,7.9,36.0,11.75625
Matale,8,2008-11-24,2008,11,48,2008-12-01,26.8375,21.575,31.2,24.8875,73.9,11.3125,72.4,11.7291666666667
Matale,5,2008-12-01,2008,12,49,2008-12-08,26.1625,20.5375,30.5625,23.8,88.0,8.125,33.1,11.70625
Matale,4,2008-12-08,2008,12,50,2008-12-15,26.9,20.6125,31.3875,23.9625,43.3,8.9625,33.1,11.6916666666667
Matale,20,2008-12-15,2008,12,51,2008-12-22,25.6625,20.35,28.9125,23.175,82.3,10.8125,47.2,11.6854166666667
Matale,4,2008-12-22,2008,12,52,2008-12-29,26.1,18.9625,28.975,21.4,11.4,10.9625,41.8,11.6875
Matale,21,2008-12-29,2008,12,1,2009-01-05,26.175,17.525,28.15,19.0,2.8,11.3,37.4,11.6979166666667
Matale,9,2009-01-05,2009,1,2,2009-01-12,25.775,20.35,28.7,22.9875,65.2,10.8375,41.0,11.7166666666667
Matale,3,2009-01-12,2009,1,3,2009-01-19,25.9375,19.5625,28.0625,21.8,20.6,14.8875,51.1,11.7354166666667
Matale,20,2009-01-19,2009,1,4,2009-01-26,26.0125,18.475,28.375,20.5,59.4,10.925,37.4,11.7645833333333
Matale,6,2009-01-26,2009,1,5,2009-02-02,27.175,18.3875,31.2875,20.5125,19.1,10.125,38.5,11.8020833333333
Matale,13,2009-02-02,2009,2,6,2009-02-09,26.925,16.6375,29.4875,17.7,0.0,10.7375,39.6,11.8333333333333
Matale,8,2009-02-09,2009,2,7,2009-02-16,28.6,17.2875,31.1625,18.85,0.0,8.7375,33.8,11.8770833333333
Matale,8,2009-02-16,2009,2,8,2009-02-23,28.4625,20.05,31.6625,22.625,12.5,12.725,44.3,11.91875
Matale,9,2009-02-23,2009,2,9,2009-03-02,31.5125,20.4125,35.0875,23.275,4.6,10.2375,38.2,11.9666666666667
Matale,9,2009-03-02,2009,3,10,2009-03-09,31.2,20.725,34.275,22.6125,78.7,9.0625,38.2,12.0145833333333
Matale,19,2009-03-09,2009,3,11,2009-03-16,28.4625,21.0875,33.8625,24.7,125.2,8.075,36.0,12.0583333333333
Matale,18,2009-03-16,2009,3,12,2009-03-23,29.6375,20.9875,35.05,24.5875,5.4,6.3625,30.2,12.1083333333333
Matale,14,2009-03-23,2009,3,13,2009-03-30,29.425,21.1,34.9625,24.8875,47.5,7.1625,30.2,12.1541666666667
Matale,20,2009-03-30,2009,3,14,2009-04-06,29.575,21.3625,35.2125,25.1875,25.4,9.85,42.1,12.2041666666667
Matale,6,2009-04-06,2009,4,15,2009-04-13,28.475,21.9625,33.9625,26.05,41.2,7.975,38.5,12.25
Matale,11,2009-04-13,2009,4,16,2009-04-20,29.9,22.7625,35.7375,26.6,5.0,10.9125,44.6,12.3041666666667
Matale,18,2009-04-20,2009,4,17,2009-04-27,30.5125,22.7875,35.7375,26.6875,4.0,9.70000000000001,41.0,12.3479166666667
Matale,14,2009-04-27,2009,4,18,2009-05-04,31.375,23.175,35.925,27.0625,2.1,11.7125,51.1,12.3854166666667
Matale,7,2009-05-04,2009,5,19,2009-05-11,31.3375,23.325,36.025,27.175,9.2,12.45,49.3,12.4229166666667
Matale,9,2009-05-11,2009,5,20,2009-05-18,30.7625,23.7,35.325,27.5625,12.9,15.225,55.1,12.4604166666667
Matale,17,2009-05-18,2009,5,21,2009-05-25,27.8,23.05,30.475,25.825,15.0,23.65,76.7,12.4916666666667
Matale,40,2009-05-25,2009,5,22,2009-06-01,28.8625,23.4,31.575,26.35,7.0,23.9,76.7,12.5166666666667
Matale,34,2009-06-01,2009,6,23,2009-06-08,28.7625,23.025,30.85,25.7375,4.1,25.3,80.3,12.5375
Matale,93,2009-06-08,2009,6,24,2009-06-15,28.9125,22.9,31.2125,25.5,3.2,23.8375,74.9,12.55
Matale,130,2009-06-15,2009,6,25,2009-06-22,28.925,22.8125,30.8625,25.5375,4.2,24.15,77.4,12.55625
Matale,95,2009-06-22,2009,6,26,2009-06-29,28.5125,22.725,30.5125,25.3,4.4,24.6,81.7,12.5583333333333
Matale,87,2009-06-29,2009,6,27,2009-07-06,27.6375,22.2875,29.3625,24.7375,5.8,24.6875,76.3,12.5479166666667
Matale,123,2009-07-06,2009,7,28,2009-07-13,29.225,22.875,31.4,25.2125,3.4,23.25,78.5,12.525
Matale,46,2009-07-13,2009,7,29,2009-07-20,28.8125,22.8375,30.35,25.0375,9.3,25.275,78.8,12.5041666666667
Matale,92,2009-07-20,2009,7,30,2009-07-27,29.6625,22.85,32.275,25.35,3.3,21.525,78.8,12.4833333333333
Matale,77,2009-07-27,2009,7,31,2009-08-03,28.9125,22.55,31.2125,25.0875,12.4,21.425,73.4,12.45
Matale,71,2009-08-03,2009,8,32,2009-08-10,28.6125,22.675,30.8625,25.175,7.5,23.8875,76.7,12.4145833333333
Matale,65,2009-08-10,2009,8,33,2009-08-17,29.175,22.875,32.8375,25.925,39.8,16.525,68.8,12.36875
Matale,40,2009-08-17,2009,8,34,2009-08-24,27.8125,21.775,32.125,25.125,43.2,12.3375,60.5,12.3354166666667
Matale,19,2009-08-24,2009,8,35,2009-08-31,27.775,22.3125,30.5375,24.8875,6.4,22.0125,67.3,12.2854166666667
Matale,20,2009-08-31,2009,8,36,2009-09-07,26.975,22.2375,29.1625,24.3875,11.3,25.7625,85.3,12.2416666666667
Matale,32,2009-09-07,2009,9,37,2009-09-14,29.0875,22.425,32.325,25.075,2.5,19.225,79.9,12.1958333333333
Matale,16,2009-09-14,2009,9,38,2009-09-21,29.0875,22.6125,32.0875,25.4125,10.7,19.575,62.3,12.1479166666667
Matale,34,2009-09-21,2009,9,39,2009-09-28,29.45,22.7,32.15,25.375,7.3,20.5875,72.4,12.1
Matale,22,2009-09-28,2009,9,40,2009-10-05,27.6625,22.5125,29.2875,24.5625,17.5,26.5875,93.2,12.05
Matale,63,2009-10-05,2009,10,41,2009-10-12,30.1,22.0875,33.65,24.675,41.2,16.0625,67.0,12.0020833333333
Matale,74,2009-10-12,2009,10,42,2009-10-19,28.9375,21.4875,34.875,25.3875,124.7,6.9375,28.1,11.9604166666667
Matale,48,2009-10-19,2009,10,43,2009-10-26,29.4125,20.65,34.6625,23.875,42.9,7.6125,27.7,11.9145833333333
Matale,35,2009-10-26,2009,10,44,2009-11-02,27.8875,22.175,32.4125,26.0,64.0,10.3,45.4,11.8708333333333
Matale,28,2009-11-02,2009,11,45,2009-11-09,27.0125,22.1125,31.625,26.15,95.6,8.2,43.9,11.83125
Matale,37,2009-11-09,2009,11,46,2009-11-16,27.2125,21.75,31.9875,25.625,44.3,8.6125,43.2,11.7895833333333
Matale,16,2009-11-16,2009,11,47,2009-11-23,27.2375,21.2,32.525,25.075,61.1,6.3875,33.8,11.7604166666667
Matale,17,2009-11-23,2009,11,48,2009-11-30,27.3625,20.2125,31.9375,23.425,23.8,8.625,33.8,11.73125
Matale,44,2009-11-30,2009,11,49,2009-12-07,27.2125,21.175,31.9125,24.975,76.9,8.025,30.2,11.7145833333333
Matale,49,2009-12-07,2009,12,50,2009-12-14,25.6125,22.025,29.7375,26.05,113.0,9.0375,34.9,11.6958333333333
Matale,37,2009-12-14,2009,12,51,2009-12-21,27.0,21.4875,31.4875,25.3125,64.1,8.8125,46.8,11.6916666666667
Matale,9,2009-12-21,2009,12,52,2009-12-28,25.925,21.7125,30.3,25.425,111.6,9.5375,46.8,11.6916666666667
Matale,35,2009-12-28,2009,12,53,2010-01-04,26.3125,20.5,29.4125,23.7875,19.4,10.175,42.5,11.6916666666667
Matale,25,2010-01-04,2010,1,1,2010-01-11,26.75,19.3875,30.4625,22.15,4.9,8.7,34.2,11.70625
Matale,12,2010-01-11,2010,1,2,2010-01-18,26.925,21.125,31.075,24.575,32.8,10.0125,45.4,11.7291666666667
Matale,7,2010-01-18,2010,1,3,2010-01-25,26.4875,19.525,29.525,22.0875,6.2,10.9625,36.4,11.7604166666667
Matale,5,2010-01-25,2010,1,4,2010-02-01,26.4875,21.125,29.9375,24.325,27.2,11.025,42.1,11.7979166666667
Matale,44,2010-02-01,2010,2,5,2010-02-08,26.875,20.6,29.8625,23.4125,13.2,12.25,43.6,11.8291666666667
Matale,12,2010-02-08,2010,2,6,2010-02-15,27.825,20.875,31.4625,24.025,11.2,10.2125,37.8,11.86875
Matale,28,2010-02-15,2010,2,7,2010-02-22,29.6625,20.8875,33.95,24.0875,9.6,10.5125,40.7,11.9083333333333
Matale,20,2010-02-22,2010,2,8,2010-03-01,30.925,19.8125,34.6375,22.3375,0.0,10.05,40.7,11.9604166666667
Matale,15,2010-03-01,2010,3,9,2010-03-08,31.9,20.3,35.45,23.025,0.0,8.0875,34.6,12.00625
Matale,9,2010-03-08,2010,3,10,2010-03-15,31.85,22.35,34.95,26.1,2.3,13.7,49.7,12.0520833333333
Matale,4,2010-03-15,2010,3,11,2010-03-22,32.15,21.4125,35.225,24.6875,3.1,13.0625,48.2,12.1
Matale,2,2010-03-22,2010,3,12,2010-03-29,30.7,22.825,36.6,27.25,68.4,6.1125,24.5,12.1479166666667
Matale,5,2010-03-29,2010,3,13,2010-04-05,30.4,22.3125,36.775,26.575,30.4,7.2875,32.0,12.1979166666667
Matale,0,2010-04-05,2010,4,14,2010-04-12,30.3375,22.7625,36.35,27.375,12.8,8.4375,44.6,12.2416666666667
Matale,1,2010-04-12,2010,4,15,2010-04-19,30.3,22.9,36.9,27.3875,52.8,6.3375,30.6,12.29375
Matale,21,2010-04-19,2010,4,16,2010-04-26,30.1375,22.9375,36.9625,27.375,42.6,7.4125,30.2,12.3395833333333
Matale,7,2010-04-26,2010,4,17,2010-05-03,30.0125,22.8375,36.95,27.525,84.9,6.4625,32.4,12.38125
Matale,7,2010-05-03,2010,5,18,2010-05-10,29.475,22.8375,36.3875,27.225,41.6,8.7125,41.0,12.4145833333333
Matale,1,2010-05-10,2010,5,19,2010-05-17,29.2625,23.5375,35.3,28.0625,12.5,10.875,46.8,12.45625
Matale,13,2010-05-17,2010,5,20,2010-05-24,27.6125,23.6125,30.8375,27.1,13.6,20.7375,72.7,12.4895833333333
Matale,10,2010-05-24,2010,5,21,2010-05-31,28.8375,23.475,32.5,26.725,3.5,22.1625,68.8,12.5104166666667
Matale,13,2010-05-31,2010,5,22,2010-06-07,29.35,23.3375,33.525,26.5875,8.0,18.4625,73.8,12.5333333333333
Matale,7,2010-06-07,2010,6,23,2010-06-14,27.275,22.8375,30.025,25.5,31.1,23.3375,84.6,12.5458333333333
Matale,2,2010-06-14,2010,6,24,2010-06-21,29.05,22.875,33.575,26.3,14.8,14.3375,51.5,12.5541666666667
Matale,6,2010-06-21,2010,6,25,2010-06-28,28.3875,22.85,31.4625,25.6,9.2,23.0,78.5,12.5583333333333
Matale,20,2010-06-28,2010,6,26,2010-07-05,27.2625,22.725,29.6625,25.225,8.0,24.7375,83.5,12.55
Matale,13,2010-07-05,2010,7,27,2010-07-12,29.2,22.0625,34.325,25.625,29.9,10.7375,72.4,12.53125
Matale,13,2010-07-12,2010,7,28,2010-07-19,27.2375,22.3375,30.2125,24.6125,11.8,22.1,77.0,12.5083333333333
Matale,18,2010-07-19,2010,7,29,2010-07-26,27.8375,22.6625,30.95,25.1875,8.6,22.0625,79.6,12.4875
Matale,18,2010-07-26,2010,7,30,2010-08-02,28.425,22.8125,31.2,25.2625,4.7,22.4375,81.7,12.4583333333333
Matale,8,2010-08-02,2010,8,31,2010-08-09,28.0,22.8875,30.575,25.4,3.7,22.7,72.7,12.425
Matale,8,2010-08-09,2010,8,32,2010-08-16,28.15,22.725,31.325,25.4625,8.0,19.3875,74.9,12.375
Matale,9,2010-08-16,2010,8,33,2010-08-23,27.175,22.0625,30.275,24.725,51.3,19.6,75.2,12.3395833333333
Matale,9,2010-08-23,2010,8,34,2010-08-30,26.3375,22.125,28.8375,24.3625,13.1,23.2875,80.6,12.2916666666667
Matale,5,2010-08-30,2010,8,35,2010-09-06,27.55,21.7875,30.6375,24.1125,5.8,19.025,75.6,12.2479166666667
Matale,8,2010-09-06,2010,9,36,2010-09-13,28.2875,22.5375,31.4,25.375,6.1,18.55,66.6,12.2020833333333
Matale,2,2010-09-13,2010,9,37,2010-09-20,27.8625,22.425,30.9,25.05,13.2,21.0,72.7,12.1541666666667
Matale,2,2010-09-20,2010,9,38,2010-09-27,27.6375,21.975,32.3,25.625,55.9,10.675,59.8,12.10625
Matale,3,2010-09-27,2010,9,39,2010-10-04,26.55,21.325,30.8625,24.6,172.9,11.6375,68.0,12.0625
Matale,2,2010-10-04,2010,10,40,2010-10-11,26.65,22.3125,29.425,24.9375,12.9,23.0875,82.8,12.0104166666667
Matale,5,2010-10-11,2010,10,41,2010-10-18,27.25,21.6375,30.3875,24.2125,3.3,20.725,69.1,11.96875
Matale,3,2010-10-18,2010,10,42,2010-10-25,27.675,21.2625,31.625,23.975,4.3,16.4875,61.6,11.925
Matale,6,2010-10-25,2010,10,43,2010-11-01,27.5,21.525,32.3625,25.1625,95.5,9.575,43.2,11.8791666666667
Matale,7,2010-11-01,2010,11,44,2010-11-08,27.0,21.2,31.7,24.2375,41.8,11.8625,56.2,11.8395833333333
Matale,7,2010-11-08,2010,11,45,2010-11-15,27.4875,20.9875,32.775,24.5,50.7,7.6625,38.5,11.7958333333333
Matale,0,2010-11-15,2010,11,46,2010-11-22,26.7875,20.6375,31.55,24.4,106.4,5.7125,25.2,11.7625
Matale,5,2010-11-22,2010,11,47,2010-11-29,26.375,21.425,30.8625,25.3375,150.2,7.8125,37.8,11.7375
Matale,13,2010-11-29,2010,11,48,2010-12-06,25.275,21.1,29.0625,24.425,224.6,11.25,64.8,11.7166666666667
Matale,8,2010-12-06,2010,12,49,2010-12-13,26.1375,20.475,29.3875,22.95,44.7,13.85,57.6,11.7
Matale,8,2010-12-13,2010,12,50,2010-12-20,27.0,19.6875,31.25,22.375,18.2,7.675,35.3,11.6916666666667
Matale,7,2010-12-20,2010,12,51,2010-12-27,23.65,20.3375,27.7375,23.5625,222.0,8.1,37.1,11.6916666666667
Matale,6,2010-12-27,2010,12,52,2011-01-03,24.45,20.475,28.2375,23.7625,107.3,8.45,36.0,11.69375
Matale,1,2011-01-03,2011,1,1,2011-01-10,23.8125,20.7375,27.75,23.975,470.6,9.5625,42.8,11.70625
Matale,1,2011-01-10,2011,1,2,2011-01-17,24.2375,20.15,27.8375,23.2875,196.9,8.675,36.7,11.725
Matale,2,2011-01-17,2011,1,3,2011-01-24,26.275,19.2375,29.3375,21.5625,13.5,12.1375,44.6,11.7520833333333
Matale,5,2011-01-24,2011,1,4,2011-01-31,25.0,20.9875,27.975,24.0125,76.9,11.3375,44.6,11.7854166666667
Matale,2,2011-01-31,2011,1,5,2011-02-07,22.7125,20.6125,26.4875,23.8125,497.0,9.75,57.2,11.8229166666667
Matale,4,2011-02-07,2011,2,6,2011-02-14,26.025,19.85,29.6625,22.6,36.3,10.05,37.4,11.8604166666667
Matale,4,2011-02-14,2011,2,7,2011-02-21,28.075,20.525,33.15,24.0125,4.5,6.0375,31.7,11.9
Matale,7,2011-02-21,2011,2,8,2011-02-28,28.1375,20.425,32.0375,23.6375,10.5,10.125,37.8,11.95
Matale,3,2011-02-28,2011,2,9,2011-03-07,27.6875,20.9,31.8,24.1625,36.7,10.7375,41.4,11.9958333333333
Matale,0,2011-03-07,2011,3,10,2011-03-14,29.7625,19.425,33.925,21.875,12.9,8.7125,32.4,12.0458333333333
Matale,4,2011-03-14,2011,3,11,2011-03-21,29.175,21.5875,33.975,25.4125,35.0,9.3375,46.1,12.0916666666667
Matale,7,2011-03-21,2011,3,12,2011-03-28,29.6875,21.725,35.5,25.6625,19.3,6.525,29.5,12.1375
Matale,2,2011-03-28,2011,3,13,2011-04-04,31.275,20.8375,36.275,24.1125,4.7,6.875,24.5,12.1916666666667
Matale,3,2011-04-04,2011,4,14,2011-04-11,31.1625,21.4625,35.7375,24.85,24.0,8.6,35.6,12.2333333333333
Matale,2,2011-04-11,2011,4,15,2011-04-18,29.4,21.6125,36.0125,25.4875,56.4,6.2,29.9,12.2833333333333
Matale,5,2011-04-18,2011,4,16,2011-04-25,27.9875,22.0375,33.4875,26.1,80.3,6.7375,37.4,12.3333333333333
Matale,6,2011-04-25,2011,4,17,2011-05-02,27.6625,22.35,32.475,25.8125,21.2,14.3875,55.4,12.375
Matale,8,2011-05-02,2011,5,18,2011-05-09,28.7,22.975,33.1375,26.375,5.9,19.375,58.0,12.4083333333333
Matale,2,2011-05-09,2011,5,19,2011-05-16,29.975,22.2,34.5,25.625,3.6,13.05,53.6,12.44375
Matale,7,2011-05-16,2011,5,20,2011-05-23,30.775,22.4875,35.4,26.3125,7.2,11.2125,51.1,12.48125
Matale,16,2011-05-23,2011,5,21,2011-05-30,29.0625,23.1,32.9,26.5375,10.3,18.45,70.6,12.5083333333333
Matale,17,2011-05-30,2011,5,22,2011-06-06,28.8625,23.1125,31.4875,25.8625,2.9,22.525,74.2,12.53125
Matale,11,2011-06-06,2011,6,23,2011-06-13,29.2875,23.4125,32.1375,26.4375,4.6,20.5,65.9,12.5458333333333
Matale,9,2011-06-13,2011,6,24,2011-06-20,28.8875,22.8875,30.825,25.55,1.1,24.9125,81.0,12.55625
Matale,15,2011-06-20,2011,6,25,2011-06-27,29.4875,22.8875,31.75,25.5125,2.0,23.425,78.8,12.5583333333333
Matale,19,2011-06-27,2011,6,26,2011-07-04,30.0625,23.0125,33.075,25.4625,1.6,19.6375,78.8,12.55
Matale,11,2011-07-04,2011,7,27,2011-07-11,29.025,22.775,31.925,25.5125,11.1,19.6,73.4,12.5375
Matale,11,2011-07-11,2011,7,28,2011-07-18,27.7125,22.5125,29.675,24.7375,5.2,25.0375,81.7,12.5208333333333
Matale,8,2011-07-18,2011,7,29,2011-07-25,28.675,22.875,30.825,25.2625,4.2,23.475,73.1,12.4916666666667
Matale,13,2011-07-25,2011,7,30,2011-08-01,28.5625,22.5875,30.4875,24.8875,4.7,23.5125,74.9,12.4645833333333
Matale,4,2011-08-01,2011,8,31,2011-08-08,29.325,22.775,31.6,25.1875,4.3,22.85,74.9,12.43125
Matale,2,2011-08-08,2011,8,32,2011-08-15,28.75,22.8,31.3125,25.4625,12.6,18.8375,67.7,12.38125
Matale,8,2011-08-15,2011,8,33,2011-08-22,28.25,22.35,31.2625,25.1875,14.4,17.9375,67.3,12.3479166666667
Matale,10,2011-08-22,2011,8,34,2011-08-29,28.6,22.6625,30.725,25.0375,2.9,21.6,74.5,12.3041666666667
Matale,4,2011-08-29,2011,8,35,2011-09-05,29.5125,22.85,31.8125,25.2875,4.9,22.275,71.6,12.2604166666667
Matale,1,2011-09-05,2011,9,36,2011-09-12,28.675,22.85,31.25,25.3625,12.4,21.6,74.2,12.2104166666667
Matale,4,2011-09-12,2011,9,37,2011-09-19,27.8625,22.0625,30.625,24.6375,15.7,20.975,74.5,12.1625
Matale,6,2011-09-19,2011,9,38,2011-09-26,29.8375,21.9875,32.8375,24.375,3.4,18.7375,65.5,12.1166666666667
Matale,5,2011-09-26,2011,9,39,2011-10-03,30.875,22.5,34.575,25.3125,4.7,14.5875,49.0,12.06875
Matale,3,2011-10-03,2011,10,40,2011-10-10,30.6,22.4625,34.2,25.6875,5.0,14.4125,47.9,12.0229166666667
Matale,4,2011-10-10,2011,10,41,2011-10-17,30.225,22.3875,34.375,26.125,32.1,10.975,50.0,11.9770833333333
Matale,5,2011-10-17,2011,10,42,2011-10-24,29.375,21.825,34.3375,25.7125,73.2,8.9375,40.0,11.93125
Matale,5,2011-10-24,2011,10,43,2011-10-31,26.7125,21.6875,31.85,25.6625,98.1,8.2375,43.2,11.8875
Matale,4,2011-10-31,2011,10,44,2011-11-07,27.1625,21.425,32.2625,25.275,54.9,7.3,35.6,11.8479166666667
Matale,2,2011-11-07,2011,11,45,2011-11-14,27.9125,20.1375,32.475,23.25,20.5,7.6,32.8,11.80625
Matale,8,2011-11-14,2011,11,46,2011-11-21,27.1875,21.225,31.325,24.7375,40.2,9.975,41.0,11.7708333333333
Matale,5,2011-11-21,2011,11,47,2011-11-28,26.0375,21.6875,29.825,25.25,111.0,11.45,64.4,11.7458333333333
Matale,12,2011-11-28,2011,11,48,2011-12-05,27.675,20.8375,32.4625,24.15,30.8,8.7375,50.4,11.7208333333333
Matale,7,2011-12-05,2011,12,49,2011-12-12,27.2125,20.5375,31.075,23.775,40.5,9.7875,34.9,11.7
Matale,14,2011-12-12,2011,12,50,2011-12-19,25.6125,21.3375,28.9625,24.8,166.0,11.175,45.7,11.6916666666667
Matale,10,2011-12-19,2011,12,51,2011-12-26,24.7375,20.875,28.225,24.1875,179.5,9.9625,50.8,11.6916666666667
Matale,9,2011-12-26,2011,12,52,2012-01-02,26.7,18.5625,30.0375,20.175,4.4,10.0,47.2,11.6958333333333
