District,Number_of_Cases,Week_Start_Date,Month,Year,Week,Week_End_Date,Avg Max Temp (°C),Avg Min Temp (°C),Avg Apparent Max Temp (°C),Avg Apparent Min Temp (°C),Total Precipitation (mm),Total Rain (mm),Avg Wind Speed (km/h),Max Wind Gusts (km/h),Weather Code,Avg Daylight Duration (hours),Avg Sunrise Time,Avg Sunset Time
Matale,1,2013-05-20,5,2013,21,2013-05-27,28.7875,23.4375,32.1625,26.5,5.3,5.3,22.2875,76.7,2,12.4979166666667,349,1098
Matale,3,2013-05-27,5,2013,22,2013-06-03,27.8,22.8125,30.45,25.275,10.6,10.6,23.4125,91.1,53,12.5229166666667,349,1100
Matale,5,2013-06-03,6,2013,23,2013-06-10,27,22.2625,29.5125,24.675,12.7,12.7,24.3625,91.1,51,12.5416666666667,349,1102
Matale,2,2013-06-10,6,2013,24,2013-06-17,26.25,22.2875,28.7625,24.5875,24.1,24.1,25.3875,83.9,53,12.5541666666667,350,1103
Matale,7,2013-06-17,6,2013,25,2013-06-24,26.25,22.1375,28.5875,24.5375,26.5,26.5,24.85,85,51,12.5583333333333,352,1105
Matale,7,2013-06-24,6,2013,26,2013-07-01,27.0875,22.3375,29.625,24.8125,5.6,5.6,21.975,78.1,51,12.5541666666667,353,1106
Matale,8,2013-07-01,7,2013,27,2013-07-08,26.775,22.0375,29.2875,24.4375,17.9,17.9,23.2125,75.2,51,12.54375,355,1107
Matale,15,2013-07-08,7,2013,28,2013-07-15,26.7125,22.2625,29,24.6375,8.6,8.6,23.45,68,51,12.5208333333333,356,1108
Matale,5,2013-07-15,7,2013,29,2013-07-22,26.9375,22.2125,28.6,24.3625,4.6,4.6,25.175,79.6,51,12.4958333333333,358,1108
Matale,7,2013-07-22,7,2013,30,2013-07-29,27.4625,22.325,29.8,24.625,5.7,5.7,23.0875,78.1,51,12.4729166666667,359,1107
Matale,13,2013-07-29,7,2013,31,2013-08-05,27.6125,22.25,29.85,24.375,13.9,13.9,24.1,77.4,51,12.4416666666667,360,1106
Matale,6,2013-08-05,8,2013,32,2013-08-12,27.05,21.775,29.9,24.175,8.7,8.7,21.7,72.4,51,12.4020833333333,360,1104
Matale,14,2013-08-12,8,2013,33,2013-08-19,27.8625,21.7625,30.7375,24.175,3.5,3.5,20.3125,67.7,51,12.35625,360,1102
Matale,8,2013-08-19,8,2013,34,2013-08-26,28.6875,22.2125,31.1,24.4625,2.5,2.5,21.2125,74.5,51,12.325,360,1099
Matale,5,2013-08-26,8,2013,35,2013-09-02,29.775,22.3125,34.7875,26.0875,58.6,58.6,9.7,47.5,63,12.2729166666667,359,1096
Matale,6,2013-09-02,9,2013,36,2013-09-09,26.95,21.8875,30.2,24.7375,19.5,19.5,16.925,63.7,51,12.2291666666667,358,1092
Matale,4,2013-09-09,9,2013,37,2013-09-16,26.1,21.85,28.4875,24.3,17.1,17.1,22.2375,69.8,3,12.18125,357,1088
Matale,4,2013-09-16,9,2013,38,2013-09-23,27.5125,22.425,30.325,24.9875,8.3,8.3,22.45,74.2,2,12.1354166666667,356,1084
Matale,11,2013-09-23,9,2013,39,2013-09-30,29.3,21.5875,32.7,24.05,0.6,0.6,18.4125,63.7,1,12.0875,355,1080
Matale,6,2013-09-30,9,2013,40,2013-10-07,28.9625,21.725,31.8125,24.2125,3.2,3.2,19.2,69.8,51,12.0354166666667,354,1077
Matale,0,2013-10-07,10,2013,41,2013-10-14,28.9,22.125,31.3375,24.425,4.2,4.2,21.05,75.6,51,11.99375,354,1073
Matale,4,2013-10-14,10,2013,42,2013-10-21,27.65,21.7125,31.6875,24.8375,114.5,114.5,13.0625,62.3,63,11.9458333333333,354,1070
Matale,3,2013-10-21,10,2013,43,2013-10-28,27.7625,21.4375,31.975,24.4875,5.9,5.9,14.925,62.3,51,11.9020833333333,354,1068
Matale,1,2013-10-28,10,2013,44,2013-11-04,28,21.3875,32.775,25.0375,39.5,39.5,9.7875,48.2,53,11.8583333333333,355,1066
Matale,10,2013-11-04,11,2013,45,2013-11-11,27.725,21.4,32.1625,25.1375,42.1,42.1,10.5625,48.2,53,11.81875,356,1065
Matale,7,2013-11-11,11,2013,46,2013-11-18,26.825,20.45,31.0875,23.775,63.9,63.9,9.6125,41,51,11.78125,358,1065
Matale,2,2013-11-18,11,2013,47,2013-11-25,27.65,21.0125,32.6125,24.7125,94.7,94.7,7.025,27.7,63,11.7541666666667,360,1065
Matale,8,2013-11-25,11,2013,48,2013-12-02,26.825,20.2,31.075,23.35,47.2,47.2,7.2625,36.7,2,11.725,363,1067
Matale,11,2013-12-02,12,2013,49,2013-12-09,25.4625,21.075,29.2125,24.475,108.3,108.3,10.3125,44.6,51,11.7083333333333,366,1069
Matale,3,2013-12-09,12,2013,50,2013-12-16,26.35,20.2375,30.1875,23.2125,29.2,29.2,8.95,38.2,51,11.6875,370,1071
Matale,4,2013-12-16,12,2013,51,2013-12-23,24.9625,20.325,27.6125,23,29,29,11.05,39.6,51,11.6916666666667,373,1075
Matale,10,2013-12-23,12,2013,52,2013-12-30,25.2625,19.6,27.5125,21.95,35.7,35.7,12.2375,45.7,51,11.6916666666667,377,1078
Matale,8,2013-12-30,12,2013,1,2014-01-06,24.975,19.8375,27.725,22.4875,53.9,53.9,11,41,51,11.69375,380,1082
Matale,3,2014-01-06,1,2014,2,2014-01-13,25.9125,20.7875,29.55,24.025,52.1,52.1,9.25,34.6,51,11.7104166666667,382,1085
Matale,4,2014-01-13,1,2014,3,2014-01-20,25.7125,20.5125,29.05,23.5875,87.5,87.5,9.725,38.9,51,11.7395833333333,384,1089
Matale,5,2014-01-20,1,2014,4,2014-01-27,25.8125,19.325,28.0125,21.6,15.2,15.2,12.925,38.9,51,11.76875,385,1092
Matale,3,2014-01-27,1,2014,5,2014-02-03,25.9625,20.85,29.2875,23.925,26.6,26.6,11.25,37.8,51,11.80625,386,1094
Matale,3,2014-02-03,2,2014,6,2014-02-10,26.925,17.3,30,18.8375,0,0,10.7625,37.8,3,11.8395833333333,385,1096
Matale,5,2014-02-10,2,2014,7,2014-02-17,28.4625,18.8375,32.3375,21.5375,1.4,1.4,7.4125,25.9,3,11.88125,384,1097
Matale,5,2014-02-17,2,2014,8,2014-02-24,28.4875,21.4,32.4875,24.85,16.2,16.2,11.575,48.2,51,11.9229166666667,383,1098
Matale,8,2014-02-24,2,2014,9,2014-03-03,29.1,21.4375,32.7875,24.625,6.3,6.3,11.8875,48.2,51,11.9729166666667,380,1099
Matale,2,2014-03-03,3,2014,10,2014-03-10,29.45,21.8125,33.1375,25.1125,11.8,11.8,11.85,41.8,3,12.0208333333333,377,1099
Matale,3,2014-03-10,3,2014,11,2014-03-17,29.3,20.65,31.4625,23.2,6.1,6.1,15.6875,50,51,12.0645833333333,374,1098
Matale,7,2014-03-17,3,2014,12,2014-03-24,30.7875,21.6875,34.725,25.425,11.2,11.2,12.05,51.1,3,12.1166666666667,371,1098
Matale,4,2014-03-24,3,2014,13,2014-03-31,31.875,20.925,34.5375,23.7,4.6,4.6,12.975,49.7,3,12.1604166666667,367,1097
Matale,1,2014-03-31,3,2014,14,2014-04-07,31.75,22,36.0875,25.725,6.5,6.5,8.5625,34.2,2,12.2104166666667,364,1096
Matale,1,2014-04-07,4,2014,15,2014-04-14,30.7,21.75,36.275,25.2875,6.4,6.4,6.6625,27.7,1,12.2583333333333,360,1096
Matale,1,2014-04-14,4,2014,16,2014-04-21,30.875,22.35,36.175,26.0375,6.5,6.5,7.0625,27.7,3,12.30625,357,1096
Matale,4,2014-04-21,4,2014,17,2014-04-28,30.8375,22.875,37.2375,27.3125,31.2,31.2,6.9,32.4,63,12.3520833333333,354,1096
Matale,1,2014-04-28,4,2014,18,2014-05-05,28.85,22.525,35.15,27.075,129.5,129.5,6.0375,29.5,63,12.3895833333333,352,1096
Matale,2,2014-05-05,5,2014,19,2014-05-12,28.6,22.45,34.6125,26.7375,90.4,90.4,8.3125,43.2,65,12.4270833333333,350,1096
Matale,2,2014-05-12,5,2014,20,2014-05-19,29.0625,22.525,34.325,26.1,8.4,8.4,13.95,53.3,1,12.4645833333333,349,1097
Matale,2,2014-05-19,5,2014,21,2014-05-26,29.3125,23.2625,33.7625,26.9125,3.1,3.1,17.1875,64.4,51,12.49375,349,1098
Matale,4,2014-05-26,5,2014,22,2014-06-02,29.2625,23.5625,33.9625,27.3125,8.9,8.9,16.4625,62.6,53,12.51875,349,1100
Matale,7,2014-06-02,6,2014,23,2014-06-09,28.2375,23.475,31.2625,26.325,11.1,11.1,24.2,87.5,53,12.5375,349,1101
Matale,10,2014-06-09,6,2014,24,2014-06-16,28.8,23.2875,31.6875,26.0125,7.3,7.3,25.175,87.5,2,12.55,350,1103
Matale,34,2014-06-16,6,2014,25,2014-06-23,28.475,23.1125,30.9125,25.7,3.1,3.1,26.6125,82.8,51,12.5583333333333,351,1105
Matale,14,2014-06-23,6,2014,26,2014-06-30,28.9375,23.0125,31.675,25.75,2.8,2.8,22.9125,78.1,51,12.5541666666667,353,1106
Matale,15,2014-06-30,6,2014,27,2014-07-07,28.575,23.0125,31.3625,25.7875,3,3,22.45,69.1,3,12.5458333333333,355,1107
Matale,19,2014-07-07,7,2014,28,2014-07-14,27.575,22.575,29.1875,24.8875,15.2,15.2,26.95,90.7,53,12.525,356,1108
Matale,14,2014-07-14,7,2014,29,2014-07-21,28.2625,22.7625,30.3375,25.075,5.4,5.4,25.4625,80.3,51,12.5041666666667,358,1108
Matale,15,2014-07-21,7,2014,30,2014-07-28,28.5375,22.85,30.6625,25.4375,5,5,25.375,80.3,51,12.4770833333333,359,1107
Matale,7,2014-07-28,7,2014,31,2014-08-04,28,22.425,30.425,24.875,3.8,3.8,25.4,76.3,51,12.4458333333333,360,1106
Matale,16,2014-08-04,8,2014,32,2014-08-11,28.2125,22.5875,30.7375,25.0625,4.1,4.1,22.4125,78.8,51,12.4104166666667,360,1105
Matale,7,2014-08-11,8,2014,33,2014-08-18,27.975,22.275,30.9,24.9625,19.2,19.2,19.5875,68.4,51,12.3625,361,1102
Matale,4,2014-08-18,8,2014,34,2014-08-25,28.5125,22.05,32.5625,25.225,17.3,17.3,13.3,58.7,53,12.3291666666667,360,1099
Matale,8,2014-08-25,8,2014,35,2014-09-01,29.0875,22.2875,31.7,24.6,2.1,2.1,20.9625,69.5,1,12.2791666666667,359,1096
Matale,6,2014-09-01,9,2014,36,2014-09-08,28.45,22.375,31.4125,25.15,11.7,11.7,20.625,69.8,53,12.2354166666667,358,1093
Matale,4,2014-09-08,9,2014,37,2014-09-15,28.6125,22.3125,31.2875,24.8125,7.5,7.5,21.9125,72.7,51,12.1895833333333,357,1089
Matale,11,2014-09-15,9,2014,38,2014-09-22,29.15,22.4375,31.875,24.8875,2.3,2.3,21.4125,74.5,51,12.1416666666667,356,1085
Matale,5,2014-09-22,9,2014,39,2014-09-29,29.7375,22.2375,34.825,26.15,53.3,53.3,7.5625,40.3,63,12.09375,355,1081
Matale,6,2014-09-29,9,2014,40,2014-10-06,28.125,21.7,34.15,25.7125,87.5,87.5,8.3,45.4,63,12.0458333333333,355,1077
Matale,14,2014-10-06,10,2014,41,2014-10-13,27.85,22.525,31.9625,25.5875,7.5,7.5,18.2625,62.3,51,12.0020833333333,354,1074
Matale,11,2014-10-13,10,2014,42,2014-10-20,27.8625,21.9625,32.8375,25.9125,92.6,92.6,8.575,45.7,63,11.9541666666667,354,1071
Matale,20,2014-10-20,10,2014,43,2014-10-27,28.1,21.375,34.0875,25.35,65.4,65.4,6.2375,30.6,63,11.9145833333333,354,1068
Matale,24,2014-10-27,10,2014,44,2014-11-03,27.2,20.9125,32.2375,24.325,68.2,68.2,8.5,44.3,63,11.8666666666667,354,1066
Matale,18,2014-11-03,11,2014,45,2014-11-10,27.3125,20.2375,31.7,23.075,51.5,51.5,10.0625,52.2,51,11.8270833333333,356,1065
Matale,5,2014-11-10,11,2014,46,2014-11-17,27.7125,21.025,32.5875,24.575,43.9,43.9,8.7875,43.2,51,11.7854166666667,357,1065
Matale,15,2014-11-17,11,2014,47,2014-11-24,25.8375,21.7125,30.1125,25.325,154.4,154.4,9.3,41.8,61,11.7583333333333,360,1065
Matale,19,2014-11-24,11,2014,48,2014-12-01,25.2375,21,29.4375,24.175,140.4,140.4,9.2125,38.9,63,11.73125,362,1066
Matale,22,2014-12-01,12,2014,49,2014-12-08,26.675,21.2875,31,25.125,57,57,8.7,31.3,63,11.7145833333333,366,1068
Matale,30,2014-12-08,12,2014,50,2014-12-15,27.4375,21.3125,31.975,25.225,54.4,54.4,9.35,32.4,63,11.6958333333333,369,1071
Matale,15,2014-12-15,12,2014,51,2014-12-22,25.2125,21.675,29.525,25.3375,427.7,427.7,10.2875,45.7,61,11.6916666666667,373,1074
Matale,23,2014-12-22,12,2014,52,2014-12-29,23.125,20.825,26.725,24.0875,346.7,346.7,10.5125,59.4,63,11.6916666666667,376,1078
Matale,20,2014-12-29,12,2014,1,2015-01-05,27.1625,20.5,31.575,23.7375,13.6,13.6,8.3625,59.4,51,11.6958333333333,379,1081
Matale,9,2015-01-05,1,2015,2,2015-01-12,26.575,18.6375,29.55,20.925,7.4,7.4,10.425,38.9,51,11.7104166666667,382,1085
Matale,47,2015-01-12,1,2015,3,2015-01-19,26.6875,19.7,29.075,22.3375,6.1,6.1,10.3125,34.9,51,11.7333333333333,384,1088
Matale,28,2015-01-19,1,2015,4,2015-01-26,27.45,19.7875,30.3875,22.3,10.7,10.7,11.7625,38.2,3,11.7604166666667,385,1091
Matale,20,2015-01-26,1,2015,5,2015-02-02,27.0625,21.175,30.3375,24.2,38.8,38.8,10.775,41.8,51,11.7979166666667,386,1093
Matale,10,2015-02-02,2,2015,6,2015-02-09,26.5625,21.3375,29.8375,24.575,56.6,56.6,11.9625,42.5,51,11.8333333333333,386,1096
Matale,38,2015-02-09,2,2015,7,2015-02-16,27.55,20.25,31.675,22.9,39,39,10.3,38.5,63,11.8729166666667,385,1097
Matale,16,2015-02-16,2,2015,8,2015-02-23,27.3625,18.075,30.1375,19.5875,10.1,10.1,11.0125,38.5,3,11.9145833333333,383,1098
Matale,21,2015-02-23,2,2015,9,2015-03-02,27.875,20.925,33.3625,24.5125,71.6,71.6,7.3,31.3,61,11.9645833333333,381,1099
Matale,9,2015-03-02,3,2015,10,2015-03-09,29.0125,20.1875,33.8375,23.1125,4.8,4.8,8.9375,32.4,51,12.0104166666667,378,1099
Matale,3,2015-03-09,3,2015,11,2015-03-16,28.4375,20.5625,32.7625,23.6125,29.1,29.1,10.725,39.2,51,12.0583333333333,375,1098
Matale,6,2015-03-16,3,2015,12,2015-03-23,30.45,20.05,34.825,23.1375,2.6,2.6,9.7125,33.8,3,12.1083333333333,371,1098
Matale,1,2015-03-23,3,2015,13,2015-03-30,30.9875,21.05,35.325,24.425,21.9,21.9,11,38.5,3,12.1541666666667,368,1097
Matale,4,2015-03-30,3,2015,14,2015-04-06,30.5625,21.725,36.7625,25.6375,56.9,56.9,7.2125,37.4,3,12.2041666666667,364,1096
Matale,0,2015-04-06,4,2015,15,2015-04-13,29.5375,21.8,35.975,26.0375,29.1,29.1,6.325,27,51,12.2458333333333,361,1096
Matale,1,2015-04-13,4,2015,16,2015-04-20,29.275,21.9125,35.4875,25.95,83,83,6.4,29.9,61,12.2979166666667,358,1096
Matale,3,2015-04-20,4,2015,17,2015-04-27,28.9,22,35.2625,26.1875,71.9,71.9,4.9875,23,63,12.3458333333333,355,1096
Matale,1,2015-04-27,4,2015,18,2015-05-04,29.375,21.9625,36.1375,25.975,31.7,31.7,6.025,25.9,63,12.3854166666667,352,1096
Matale,1,2015-05-04,5,2015,19,2015-05-11,28.6125,22.375,35.1875,26.55,88.6,88.6,6.4625,28.8,63,12.4208333333333,351,1096
Matale,0,2015-05-11,5,2015,20,2015-05-18,28.3875,22.7375,33.5625,26.8375,49.7,49.7,11.275,54.7,51,12.4604166666667,349,1097
Matale,2,2015-05-18,5,2015,21,2015-05-25,29.0375,23.55,33.0125,27.0375,0.4,0.4,19.7,62.3,2,12.4895833333333,349,1098
Matale,0,2015-05-25,5,2015,22,2015-06-01,29.6,23.5375,33.9,26.9875,5.3,5.3,18.1625,62.3,2,12.5145833333333,349,1099
Matale,1,2015-06-01,6,2015,23,2015-06-08,29.3875,22.5125,33.6125,26.05,17.5,17.5,15.025,62.3,53,12.5375,349,1101
Matale,3,2015-06-08,6,2015,24,2015-06-15,29.3625,22.9875,33,26.075,6,6,18.7,62.6,51,12.55,350,1103
Matale,5,2015-06-15,6,2015,25,2015-06-22,28.3625,23.3625,30.8375,26.1125,4.7,4.7,23.25,79.9,51,12.5583333333333,351,1105
Matale,3,2015-06-22,6,2015,26,2015-06-29,28.675,23.3,31.3375,26.0625,10,10,22.7375,83.9,51,12.55625,353,1106
Matale,0,2015-06-29,6,2015,27,2015-07-06,28.5125,23.0875,31.3125,26.1,8.2,8.2,22.3875,74.9,53,12.5479166666667,354,1107
Matale,1,2015-07-06,7,2015,28,2015-07-13,28.975,22.95,31.125,25.4875,1.9,1.9,24.6,79.2,51,12.5291666666667,356,1108
Matale,1,2015-07-13,7,2015,29,2015-07-20,27.9375,22.875,30.175,25.3,10.9,10.9,25.7875,83.9,51,12.5145833333333,357,1108
Matale,1,2015-07-20,7,2015,30,2015-07-27,27.825,22.6375,30.0625,24.9625,9.2,9.2,21.2375,73.1,51,12.4854166666667,358,1108
Matale,3,2015-07-27,7,2015,31,2015-08-03,29.2875,22.2625,32.25,24.6375,1.9,1.9,19,72.7,51,12.4541666666667,359,1107
Matale,2,2015-08-03,8,2015,32,2015-08-10,28.9875,22.7875,31.275,25.15,4.2,4.2,24.275,80.3,51,12.4166666666667,360,1105
Matale,0,2015-08-10,8,2015,33,2015-08-17,29.4875,22.7375,33.4875,25.8,38.8,38.8,18.7625,82.1,51,12.36875,361,1103
Matale,2,2015-08-17,8,2015,34,2015-08-24,28.9125,22.5125,33.15,26.1625,17,17,14.6,60.5,51,12.3375,360,1100
Matale,2,2015-08-24,8,2015,35,2015-08-31,28.4625,22.8125,31.5875,25.8125,3.4,3.4,20.0375,68.8,51,12.2895833333333,360,1097
Matale,0,2015-08-31,8,2015,36,2015-09-07,29.7875,22.7625,34.35,26.6875,36.8,36.8,10.775,48.2,53,12.2458333333333,359,1093
Matale,2,2015-09-07,9,2015,37,2015-09-14,28.35,22.2625,31.7625,25.3,9.6,9.6,17.2625,68.4,51,12.1979166666667,358,1090
Matale,1,2015-09-14,9,2015,38,2015-09-21,28.5875,23.05,31.6875,26.05,7.6,7.6,23.2375,84.2,51,12.1479166666667,357,1086
Matale,1,2015-09-21,9,2015,39,2015-09-28,28.925,22.5,33.5875,26.2125,32,32,12.6125,56.9,63,12.1,356,1082
Matale,0,2015-09-28,9,2015,40,2015-10-05,28.35,22.2625,32.55,25.95,30,30,12.625,60.1,61,12.05625,355,1078
Matale,2,2015-10-05,10,2015,41,2015-10-12,29.2875,22.2875,33.4125,25.4125,8.1,8.1,14.45,60.1,51,12.0104166666667,354,1075
Matale,5,2015-10-12,10,2015,42,2015-10-19,29.1,22.375,35.125,26.8,82.1,82.1,7.175,33.1,63,11.9625,354,1071
Matale,1,2015-10-19,10,2015,43,2015-10-26,27.4125,22.2375,33,26.6625,181.4,181.4,6.8625,32,63,11.91875,354,1069
Matale,0,2015-10-26,10,2015,44,2015-11-02,26.4875,21.475,31.75,25.65,453.9,453.9,6.325,31.7,65,11.875,354,1067
Matale,2,2015-11-02,11,2015,45,2015-11-09,27.2,21.4625,32.375,25.5375,104.2,104.2,6.8875,34.9,63,11.8354166666667,355,1065
Matale,3,2015-11-09,11,2015,46,2015-11-16,26.2375,21.7375,30.65,25.4125,131.6,131.6,9.4625,50.4,51,11.79375,357,1065
Matale,1,2015-11-16,11,2015,47,2015-11-23,27.8,21.4625,32.7,25.2625,38.3,38.3,9.375,41.8,63,11.7625,359,1065
Matale,2,2015-11-23,11,2015,48,2015-11-30,27.3625,21.3375,32.0375,25.3,40.3,40.3,8.6375,38.5,61,11.7354166666667,362,1066
Matale,3,2015-11-30,11,2015,49,2015-12-07,26.775,21.8,31.525,25.9,63.1,63.1,8.3375,34.6,63,11.7125,365,1068
Matale,10,2015-12-07,12,2015,50,2015-12-14,27.5,22.4875,32.1875,26.7375,76.7,76.7,9.1875,45.4,63,11.6958333333333,369,1070
Matale,0,2015-12-14,12,2015,51,2015-12-21,27.25,21.45,31.625,24.9625,31.4,31.4,9.975,40.7,51,11.6916666666667,372,1074
Matale,1,2015-12-21,12,2015,52,2015-12-28,26.825,20.8375,30.3375,23.9375,27.9,27.9,11.9875,43.6,3,11.6916666666667,376,1077
Matale,2,2015-12-28,12,2015,53,2016-01-04,26.5125,22.175,30.3875,25.775,50.6,50.6,12.4375,43.6,53,11.6979166666667,379,1081
Matale,7,2016-01-04,1,2016,1,2016-01-11,26.7875,21.8,30.2,25.3625,19.7,19.7,11.45,35.6,51,11.7083333333333,382,1084
Matale,8,2016-01-11,1,2016,2,2016-01-18,27.1375,19.7125,29.8625,22.1875,3,3,10.225,37.8,3,11.7270833333333,384,1087
Matale,13,2016-01-18,1,2016,3,2016-01-25,28.325,20.8125,32.0625,23.95,18.7,18.7,9.8625,32.4,2,11.7541666666667,385,1090
Matale,9,2016-01-25,1,2016,4,2016-02-01,28.075,20.15,30.9875,22.8625,5.8,5.8,11.7625,39.2,3,11.7916666666667,386,1093
Matale,11,2016-02-01,2,2016,5,2016-02-08,28.275,20.6125,30.5875,23.2625,0.7,0.7,12.9,47.5,3,11.8291666666667,386,1095
Matale,8,2016-02-08,2,2016,6,2016-02-15,29.65,21.2625,33.1125,24.5875,10.8,10.8,9.9125,36.7,3,11.8645833333333,385,1097
Matale,5,2016-02-15,2,2016,7,2016-02-22,29.3125,21.7625,32.6875,25.2125,25.9,25.9,13.55,48.2,3,11.90625,383,1098
Matale,12,2016-02-22,2,2016,8,2016-02-29,29.8875,21.325,33.475,24.7,11.4,11.4,12.6625,47.2,3,11.9583333333333,381,1099
Matale,7,2016-02-29,2,2016,9,2016-03-07,30.2875,22.6625,33.725,26.4375,14.2,14.2,13.9,44.6,51,12.0020833333333,378,1099
Matale,9,2016-03-07,3,2016,10,2016-03-14,32.2,22.725,36.3875,26.9125,4.1,4.1,9.0125,35.3,3,12.05,375,1098
Matale,2,2016-03-14,3,2016,11,2016-03-21,33.4875,22.425,37.375,26.55,0,0,9.1,32,2,12.0916666666667,372,1098
Matale,4,2016-03-21,3,2016,12,2016-03-28,33.6,22.1875,37.15,25.8,15.6,15.6,9.8875,35.3,1,12.1416666666667,369,1097
Matale,4,2016-03-28,3,2016,13,2016-04-04,31.7625,22.9875,37.0375,27.3375,38.9,38.9,7.75,30.2,65,12.1958333333333,365,1096
Matale,0,2016-04-04,4,2016,14,2016-04-11,32.6,23.4625,38.2625,28.1375,8.7,8.7,6.525,25.9,51,12.2333333333333,362,1096
Matale,4,2016-04-11,4,2016,15,2016-04-18,32.5625,23.9125,38.275,28.825,7.4,7.4,5.8875,34.2,51,12.2895833333333,358,1096
Matale,1,2016-04-18,4,2016,16,2016-04-25,32.5,23.375,38.575,28.175,7.5,7.5,8.025,36.7,3,12.3395833333333,355,1096
Matale,4,2016-04-25,4,2016,17,2016-05-02,32.4,23.4875,38.0875,28.3,30.7,30.7,7.175,31,1,12.3791666666667,353,1096
Matale,3,2016-05-02,5,2016,18,2016-05-09,30.5875,23.2125,36.7375,28.075,56.8,56.8,5.75,30.6,51,12.4125,351,1096
Matale,3,2016-05-09,5,2016,19,2016-05-16,27.6625,22.85,32.9875,27.35,455.2,455.2,9.225,80.6,65,12.4520833333333,350,1097
Matale,1,2016-05-16,5,2016,20,2016-05-23,27.625,23.65,31.725,27.05,177.9,177.9,20.4875,80.6,2,12.4875,349,1098
Matale,12,2016-05-23,5,2016,21,2016-05-30,28.275,23.6125,32.3375,27.0625,4.4,4.4,20.7125,64.4,51,12.5104166666667,349,1099
Matale,5,2016-05-30,5,2016,22,2016-06-06,28.0625,23.4125,31.8625,26.6875,2.3,2.3,20.95,63.7,51,12.5354166666667,349,1101
Matale,0,2016-06-06,6,2016,23,2016-06-13,28.275,23.425,31.8125,26.4125,2.4,2.4,20.975,71.6,51,12.5479166666667,350,1103
Matale,10,2016-06-13,6,2016,24,2016-06-20,27.3125,22.825,29.8125,25.6625,9.9,9.9,24.3875,77,51,12.5541666666667,351,1104
Matale,22,2016-06-20,6,2016,25,2016-06-27,27.7875,22.8,30.175,25.275,10.4,10.4,22.95,86.4,51,12.5583333333333,352,1106
Matale,49,2016-06-27,6,2016,26,2016-07-04,28.65,23.1125,31.6,25.75,3.3,3.3,22.525,76.3,51,12.5520833333333,354,1107
Matale,31,2016-07-04,7,2016,27,2016-07-11,28.5125,23.0625,31.0625,25.6625,4.6,4.6,24.6375,87.5,51,12.5333333333333,356,1108
Matale,45,2016-07-11,7,2016,28,2016-07-18,28.1625,22.7875,30.8125,25.325,6.8,6.8,21.0625,87.5,51,12.5145833333333,357,1108
Matale,55,2016-07-18,7,2016,29,2016-07-25,28.1625,22.4125,30.8125,24.8,5.5,5.5,20.7375,72.4,51,12.4875,358,1108
Matale,27,2016-07-25,7,2016,30,2016-08-01,28.2,22.3875,31.275,25.225,12.6,12.6,17.375,75.6,53,12.4604166666667,359,1107
Matale,18,2016-08-01,8,2016,31,2016-08-08,29.225,22.9875,31.5,25.3,2.5,2.5,23.425,83.2,51,12.4270833333333,360,1105
Matale,21,2016-08-08,8,2016,32,2016-08-15,28.9375,22.7375,31.7,25.3,5.1,5.1,22.0125,76.3,51,12.375,361,1103
Matale,14,2016-08-15,8,2016,33,2016-08-22,28.75,22.6375,31.3,25.075,15.7,15.7,23.05,76.7,51,12.3458333333333,360,1101
Matale,22,2016-08-22,8,2016,34,2016-08-29,28.15,22.3875,30.675,25.025,13.7,13.7,21.55,72,51,12.3,360,1098
Matale,29,2016-08-29,8,2016,35,2016-09-05,28.2,22.4875,30.175,24.8875,3.6,3.6,21.5375,69.5,3,12.2541666666667,359,1094
Matale,21,2016-09-05,9,2016,36,2016-09-12,29.2375,22.3125,31.1125,24.2,0.9,0.9,22.575,71.6,1,12.20625,358,1090
Matale,1,2016-09-12,9,2016,37,2016-09-19,29.45,22.7625,31.9125,25.175,5.4,5.4,22.05,68,51,12.1583333333333,357,1086
Matale,12,2016-09-19,9,2016,38,2016-09-26,29.5875,22.6875,31.8,25.025,3.7,3.7,23.55,73.4,51,12.1104166666667,356,1082
Matale,5,2016-09-26,9,2016,39,2016-10-03,29.8875,22.5625,32.1125,24.925,0.7,0.7,21.5375,70.9,51,12.0625,355,1079
Matale,17,2016-10-03,10,2016,40,2016-10-10,30.3625,22.4875,32.3125,24.5125,1.6,1.6,20.3,66.2,1,12.0166666666667,354,1075
Matale,29,2016-10-10,10,2016,41,2016-10-17,31,22.3875,33.8375,25.125,23.8,23.8,15.9125,65.9,0,11.9708333333333,354,1072
Matale,2,2016-10-17,10,2016,42,2016-10-24,29.3625,22.0875,33.05,25.375,11.6,11.6,14.975,58.7,53,11.925,354,1069
Matale,13,2016-10-24,10,2016,43,2016-10-31,29.1375,21.775,33.15,25.1625,50.5,50.5,12.3125,56.9,53,11.8833333333333,354,1067
Matale,7,2016-10-31,10,2016,44,2016-11-07,27.675,21.8,32.8125,25.525,103.4,103.4,8.925,44.3,63,11.8416666666667,355,1066
Matale,5,2016-11-07,11,2016,45,2016-11-14,28.425,21.2,33.375,24.8375,25.2,25.2,7.1875,32.4,51,11.8,357,1065
Matale,18,2016-11-14,11,2016,46,2016-11-21,26.9625,21.725,31.275,25.675,87.2,87.2,9.1625,39.2,63,11.76875,359,1065
